book_id,best_book_id,title,authors,image_url
7869,7869,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,https://images.gr-assets.com/books/1335860740m/7869.jpg
249747,249747,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,https://images.gr-assets.com/books/1327945104m/249747.jpg
6487308,6487308,"Fallen (Fallen, #1)",Lauren Kate,https://images.gr-assets.com/books/1440619649m/6487308.jpg
4406,4406,East of Eden,John Steinbeck,https://images.gr-assets.com/books/1441547516m/4406.jpg
5886881,5886881,Dark Places,Gillian Flynn,https://images.gr-assets.com/books/1354988288m/5886881.jpg
5359,5359,The Client,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
228333,228333,"The Nanny Diaries (Nanny, #1)","Emma McLaughlin, Nicola Kraus",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24213,24213,Alice's Adventures in Wonderland & Through the Looking-Glass,"Lewis Carroll, John Tenniel, Martin Gardner",https://images.gr-assets.com/books/1327872220m/24213.jpg
2156,2156,Persuasion,"Jane Austen, James Kinsley, Deidre Shauna Lynch",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
556602,556602,Sarah's Key,Tatiana de Rosnay,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
43615,43615,"The Gunslinger (The Dark Tower, #1)",Stephen King,https://images.gr-assets.com/books/1375776480m/43615.jpg
9712,9712,Love in the Time of Cholera,"Gabriel García Márquez, Edith Grossman",https://images.gr-assets.com/books/1327124987m/9712.jpg
439288,439288,Speak,Laurie Halse Anderson,https://images.gr-assets.com/books/1310121762m/439288.jpg
17802724,17802724,The Husband's Secret,Liane Moriarty,https://images.gr-assets.com/books/1460577225m/17802724.jpg
1898,1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,https://images.gr-assets.com/books/1463384482m/1898.jpg
10592,10592,Carrie,Stephen King,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
242006,242006,Running with Scissors,Augusten Burroughs,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8908,8908,World War Z: An Oral History of the Zombie War,Max Brooks,https://images.gr-assets.com/books/1386328204m/8908.jpg
17212231,17212231,"Inferno (Robert Langdon, #4)",Dan Brown,https://images.gr-assets.com/books/1397093185m/17212231.jpg
47281,47281,Number the Stars,Lois Lowry,https://images.gr-assets.com/books/1370917812m/47281.jpg
13145,13145,"Along Came a Spider (Alex Cross, #1)",James Patterson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10614,10614,Misery,Stephen King,https://images.gr-assets.com/books/1270545451m/10614.jpg
66559,18045891,Sharp Objects,Gillian Flynn,https://images.gr-assets.com/books/1423241485m/66559.jpg
2839,2839,Bridge to Terabithia,Katherine Paterson,https://images.gr-assets.com/books/1327880087m/2839.jpg
30183,30183,"Marked (House of Night, #1)","P.C. Cast, Kristin Cast",https://images.gr-assets.com/books/1317067002m/30183.jpg
36072,36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,https://images.gr-assets.com/books/1421842784m/36072.jpg
1622,1622,A Midsummer Night's Dream,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",https://images.gr-assets.com/books/1327874534m/1622.jpg
4588,4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,https://images.gr-assets.com/books/1327879967m/4588.jpg
11387515,11387515,Wonder,R.J. Palacio,https://images.gr-assets.com/books/1309285027m/11387515.jpg
233093,233093,The Cat in the Hat,Dr. Seuss,https://images.gr-assets.com/books/1468890477m/233093.jpg
11235712,11235712,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,https://images.gr-assets.com/books/1470056948m/11235712.jpg
16160797,16160797,"The Cuckoo's Calling (Cormoran Strike, #1)","Robert Galbraith, J.K. Rowling",https://images.gr-assets.com/books/1358716559m/16160797.jpg
6068551,6068551,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,https://images.gr-assets.com/books/1409283154m/6068551.jpg
662,662,Atlas Shrugged,"Ayn Rand, Leonard Peikoff",https://images.gr-assets.com/books/1405868167m/662.jpg
49436,49436,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,"Greg Mortenson, David Oliver Relin",https://images.gr-assets.com/books/1395407074m/49436.jpg
13023,13023,Alice in Wonderland,"Jane Carruth, Lewis Carroll, Rene Cloke",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1232,1232,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)","Carlos Ruiz Zafón, Lucia Graves",https://images.gr-assets.com/books/1344545047m/1232.jpg
7631105,7631105,"The Scorch Trials (Maze Runner, #2)",James Dashner,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4865,4865,How to Win Friends and Influence People,Dale Carnegie,https://images.gr-assets.com/books/1442726934m/4865.jpg
480479,480479,Under the Tuscan Sun,Frances Mayes,https://images.gr-assets.com/books/1320524083m/480479.jpg
19486412,19486412,Big Little Lies,Liane Moriarty,https://images.gr-assets.com/books/1492239430m/19486412.jpg
24337,24337,Ella Enchanted,Gail Carson Levine,https://images.gr-assets.com/books/1410727190m/24337.jpg
3876,3876,The Sun Also Rises,Ernest Hemingway,https://images.gr-assets.com/books/1331828228m/3876.jpg
14891,14891,A Tree Grows in Brooklyn,Betty  Smith,https://images.gr-assets.com/books/1327883484m/14891.jpg
13148,13148,"Kiss the Girls (Alex Cross, #2)",James Patterson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
21853621,21853621,The Nightingale,Kristin Hannah,https://images.gr-assets.com/books/1451446316m/21853621.jpg
6334,6334,Never Let Me Go,Kazuo Ishiguro,https://images.gr-assets.com/books/1353048590m/6334.jpg
366522,366522,P.S. I Love You,Cecelia Ahern,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12873,17899948,Rebecca,"Daphne du Maurier, Sally Beauman",https://images.gr-assets.com/books/1327871977m/12873.jpg
18373,18373,Flowers for Algernon,Daniel Keyes,https://images.gr-assets.com/books/1367141311m/18373.jpg
6952,6952,Like Water for Chocolate,"Laura Esquivel, Thomas  Christensen, Carol Christensen",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1103,1103,Snow Flower and the Secret Fan,Lisa See,https://images.gr-assets.com/books/1327880508m/1103.jpg
22034,22034,The Godfather,"Mario Puzo, Robert Thompson, Peter Bart",https://images.gr-assets.com/books/1394988109m/22034.jpg
49750,49750,An Abundance of Katherines,John Green,https://images.gr-assets.com/books/1360206426m/49750.jpg
29579,29579,Foundation (Foundation #1),Isaac Asimov,https://images.gr-assets.com/books/1417900846m/29579.jpg
15783514,15783514,The Ocean at the End of the Lane,Neil Gaiman,https://images.gr-assets.com/books/1497098563m/15783514.jpg
30118,30118,A Light in the Attic,Shel Silverstein,https://images.gr-assets.com/books/1427169918m/30118.jpg
29056083,29056083,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)","John Tiffany, Jack Thorne, J.K. Rowling",https://images.gr-assets.com/books/1470082995m/29056083.jpg
11614718,11614718,"Delirium (Delirium, #1)",Lauren Oliver,https://images.gr-assets.com/books/1327890411m/11614718.jpg
32499,32499,The Pelican Brief,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17061,17061,Coraline,Neil Gaiman,https://images.gr-assets.com/books/1493497435m/17061.jpg
12067,12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Terry Pratchett, Neil Gaiman",https://images.gr-assets.com/books/1392528568m/12067.jpg
70401,70401,On the Road,Jack Kerouac,https://images.gr-assets.com/books/1413588576m/70401.jpg
16181775,16181775,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,https://images.gr-assets.com/books/1371651741m/16181775.jpg
3063499,3063499,The Lucky One,Nicholas Sparks,https://images.gr-assets.com/books/1420816338m/3063499.jpg
2122,2122,The Fountainhead,"Ayn Rand, Leonard Peikoff",https://images.gr-assets.com/books/1491163636m/2122.jpg
19691,19691,"The Hunt for Red October (Jack Ryan Universe, #4)",Tom Clancy,https://images.gr-assets.com/books/1281995542m/19691.jpg
76620,76620,"Watership Down (Watership Down, #1)",Richard Adams,https://images.gr-assets.com/books/1405136931m/76620.jpg
10335308,10335308,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,https://images.gr-assets.com/books/1443264638m/10335308.jpg
3591262,3591262,Cutting for Stone,Abraham Verghese,https://images.gr-assets.com/books/1327931601m/3591262.jpg
140225,140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)","C.S. Lewis, Pauline Baynes",https://images.gr-assets.com/books/1343185059m/140225.jpg
295,295,Treasure Island,Robert Louis Stevenson,https://images.gr-assets.com/books/1485248909m/295.jpg
9520360,9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,https://images.gr-assets.com/books/1464201114m/9520360.jpg
10644930,10644930,11/22/63,Stephen King,https://images.gr-assets.com/books/1327876792m/10644930.jpg
4948,4948,The Very Hungry Caterpillar Board Book,Eric Carle,https://images.gr-assets.com/books/1327878225m/4948.jpg
135479,135479,Cat's Cradle,Kurt Vonnegut Jr.,https://images.gr-assets.com/books/1327867150m/135479.jpg
2493,2493,The Time Machine,"H.G. Wells, Greg Bear, Carlo Pagetti",https://images.gr-assets.com/books/1327942880m/2493.jpg
7933292,7933292,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,"Todd Burpo, Lynn Vincent",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
39999,39999,The Boy in the Striped Pajamas,John Boyne,https://images.gr-assets.com/books/1366228171m/39999.jpg
4900,4900,Heart of Darkness,Joseph Conrad,https://images.gr-assets.com/books/1392799983m/4900.jpg
7812659,7812659,Safe Haven,Nicholas Sparks,https://images.gr-assets.com/books/1344268800m/7812659.jpg
52529,52529,"The Secret (The Secret, #1)",Rhonda Byrne,https://images.gr-assets.com/books/1482865039m/52529.jpg
227711,227711,I Know This Much Is True,Wally Lamb,https://images.gr-assets.com/books/1373532198m/227711.jpg
10583,33124137,Pet Sematary,Stephen King,https://images.gr-assets.com/books/1308894674m/10583.jpg
5203,5203,She's Come Undone,Wally Lamb,https://images.gr-assets.com/books/1408313457m/5203.jpg
1215032,1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,https://images.gr-assets.com/books/1452624392m/1215032.jpg
33724,33724,Can You Keep a Secret?,Sophie Kinsella,https://images.gr-assets.com/books/1330464293m/33724.jpg
6752378,6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,https://images.gr-assets.com/books/1369452302m/6752378.jpg
14748,14748,"Good in Bed (Cannie Shapiro, #1)",Jennifer Weiner,https://images.gr-assets.com/books/1327936464m/14748.jpg
3412,3412,The Thorn Birds,Colleen McCullough,https://images.gr-assets.com/books/1391416796m/3412.jpg
2213661,2213661,The Graveyard Book,"Neil Gaiman, Dave McKean",https://images.gr-assets.com/books/1303859949m/2213661.jpg
13158800,13158800,The Light Between Oceans,M.L. Stedman,https://images.gr-assets.com/books/1336683021m/13158800.jpg
28194,28194,"Inkheart (Inkworld, #1)","Cornelia Funke, Anthea Bell",https://images.gr-assets.com/books/1328866790m/28194.jpg
4894,4894,Who Moved My Cheese?,"Spencer Johnson, Kenneth H. Blanchard",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9791,9791,A Walk in the Woods,Bill Bryson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13214,13214,I Know Why the Caged Bird Sings,Maya Angelou,https://images.gr-assets.com/books/1327957927m/13214.jpg
15818107,15818107,Orphan Train,Christina Baker Kline,https://images.gr-assets.com/books/1362409483m/15818107.jpg
8755776,8755776,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,https://images.gr-assets.com/books/1460477703m/8755776.jpg
13526165,13526165,"Where'd You Go, Bernadette",Maria Semple,https://images.gr-assets.com/books/1338822317m/13526165.jpg
10365,10365,Where the Red Fern Grows,Wilson Rawls,https://images.gr-assets.com/books/1166154337m/10365.jpg
14497,14497,Neverwhere,Neil Gaiman,https://images.gr-assets.com/books/1348747943m/14497.jpg
9717,9717,The Unbearable Lightness of Being,"Milan Kundera, Michael Henry Heim",https://images.gr-assets.com/books/1265401884m/9717.jpg
16068905,16068905,Fangirl,Rainbow Rowell,https://images.gr-assets.com/books/1499565420m/16068905.jpg
4473,4473,A Prayer for Owen Meany,John Irving,https://images.gr-assets.com/books/1260470010m/4473.jpg
32234,32234,White Oleander,Janet Fitch,https://images.gr-assets.com/books/1501159524m/32234.jpg
9275658,9275658,"Legend (Legend, #1)",Marie Lu,https://images.gr-assets.com/books/1501368160m/9275658.jpg
14866,14866,Nineteen Minutes,Jodi Picoult,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2318271,2318271,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",https://images.gr-assets.com/books/1388075896m/2318271.jpg
228665,228665,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,https://images.gr-assets.com/books/1337818095m/228665.jpg
10916,10916,The Pact,Jodi Picoult,https://images.gr-assets.com/books/1410754561m/10916.jpg
65605,65605,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,https://images.gr-assets.com/books/1308814770m/65605.jpg
2153405,2153405,Still Alice,Lisa Genova,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13596809,13596809,"Reflected in You (Crossfire, #2)",Sylvia Day,https://images.gr-assets.com/books/1477802540m/13596809.jpg
6689,6689,James and the Giant Peach,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1320412586m/6689.jpg
13137,13137,"1st to Die (Women's Murder Club, #1)",James Patterson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13,13,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,https://images.gr-assets.com/books/1404613595m/13.jpg
6280118,6280118,One Day,David Nicholls,https://images.gr-assets.com/books/1327873020m/6280118.jpg
32929,32929,Goodnight Moon,"Margaret Wise Brown, Clement Hurd",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7747374,7747374,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,https://images.gr-assets.com/books/1305807140m/7747374.jpg
1371,1371,The Iliad,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13497818,13497818,The Casual Vacancy,J.K. Rowling,https://images.gr-assets.com/books/1358266832m/13497818.jpg
24192,24192,The Runaway Jury,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4138,4138,Naked,David Sedaris,https://images.gr-assets.com/books/1394178867m/4138.jpg
45978,45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,https://images.gr-assets.com/books/1387119654m/45978.jpg
236093,236093,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",https://images.gr-assets.com/books/1398003737m/236093.jpg
121749,121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,https://images.gr-assets.com/books/1308814880m/121749.jpg
16143347,16143347,We Were Liars,E. Lockhart,https://images.gr-assets.com/books/1402749479m/16143347.jpg
11590,11590,'Salem's Lot,Stephen King,https://images.gr-assets.com/books/1327891565m/11590.jpg
7745,7745,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",https://images.gr-assets.com/books/1394204569m/7745.jpg
10025305,10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,https://images.gr-assets.com/books/1460477747m/10025305.jpg
20910157,20910157,Yes Please,Amy Poehler,https://images.gr-assets.com/books/1402815435m/20910157.jpg
12996,12996,Othello,William Shakespeare,https://images.gr-assets.com/books/1459795105m/12996.jpg
6149,6149,Beloved,Toni Morrison,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3236307,3236307,"Graceling (Graceling Realm, #1)",Kristin Cashore,https://images.gr-assets.com/books/1331548394m/3236307.jpg
78411,78411,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",https://images.gr-assets.com/books/1490085391m/78411.jpg
355697,355697,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",https://images.gr-assets.com/books/1441227765m/355697.jpg
191139,191139,"Oh, The Places You'll Go!",Dr. Seuss,https://images.gr-assets.com/books/1421708635m/191139.jpg
16115612,16115612,And the Mountains Echoed,Khaled Hosseini,https://images.gr-assets.com/books/1358190204m/16115612.jpg
7082,7082,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",https://images.gr-assets.com/books/1435458683m/7082.jpg
18254,18254,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",https://images.gr-assets.com/books/1327868529m/18254.jpg
11149,17383917,The Screwtape Letters,C.S. Lewis,https://images.gr-assets.com/books/1347801873m/11149.jpg
6936382,6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,https://images.gr-assets.com/books/1358271931m/6936382.jpg
